__label__neu	Sometimes he tires himself out jumping, and falls asleep in it...
__label__neu	I don't understand the problem in some of the other reviews that the footrest comes unsnapped...
__label__neu	There were a few saucers that really didn't hold her attention at all.  
__label__neg	In the past I rated a diaper pail that required expensive refills.
__label__neg	The placement of the music and vibrate buttons is where her legs are though so it will cycle on and off as her feet kick the buttons on and off.
__label__pos	"""It is very comfortable to carry too."""
__label__pos	CHOOSE THIS SHEET for your child's crib.
__label__neg	"""I felt like he was about to fall out all the time."""
__label__pos	All baby bottle supplies fit fine with no issues.
__label__neg	On top of the fact that we had 20 bottles and only 2-3 nipples that worked the way they were supposed to.
__label__neu	Our son slept in the papasan for the first 2 months
__label__neu	I have researched every gate on the market at this point.
__label__neg	The wipes dry out quickly or are too soggy, there was no in between.
__label__neu	Warm water in the microwave and stick the bottle in that... 
__label__pos	I love the different sounds it makes and my baby loves watching the fish.
__label__neg	I would only have 2-3 diapers in there when it begins to smell.
__label__neu	"""My son weighs 16 lbs and has plenty of room to grow in this seat!"""
__label__neg	I found the nipples EXTREMELY hard for a new born baby to suck on
__label__pos	I also love the idea of wrapping him on because it seems more organic and natural.
__label__pos	He is 21 months old and still loves looking at the stars.
__label__pos	It is so simple to use and my baby always falls asleep in it (she's 6 weeks old).
__label__pos	Icouldn't have nrsed without it.
__label__neu	You can also switch it to battery power if you want to take it outside or something. 
__label__neg	My daughter was small, but this really seemed very cumbersome to use. 
__label__neu	So,  I rarely use it and even though I rarely use it,  the motor all of a sudden started making a loud disturbing noise that wakes my baby anyways.
__label__pos	They are lively and bright little spoons and much shorter than his others so they make a great decoration.
__label__neg	 Avent bottles are awsome too
__label__pos	My 6 month old loves his cars!
__label__neg	You think they are on tight,  then when you hold them up at eye level you will often find that they are on crooked
__label__neg	Decent size cubby to hold toys in the bath, but one side doesn't seem to want to stick to the walls
__label__neg	I got it so that my daughters head would not fall forward while she was sleeping in her car seat but the part that goes behind her head is so bulky that it actually pushes her head forward.
__label__neg	Bulky bulky bulky.
__label__pos	My three-month old loves it.
__label__neg	 I aired it out for 2 weeks (
__label__neu	We set it on his dresser.
__label__neg	The music was loud and painful. 
__label__pos	I can't recommend this toy enough! 
__label__neu	 I am thankful that nothing happened to her when she sild down the pillow
__label__neg	But the bottles routinely leaked, ruining several diaper bags, clothing, and nighttime feedings
__label__neu	"""As I see it, it's during the 1st."""
__label__neu	I'd send it back,  but it would cost more to ship it than I paid for it in the first place
__label__neu	It is impossible to get folded and unfolded.
__label__pos	But we do really like it as a wearable blanket
__label__neg	 Not to mention that to two measley suction cups that are suppose to hold it onto the side of the tub do not work at all. 
__label__pos	"""What more can you ask for?"""
__label__pos	Holding up well after several months of daily use; looks brand-new. 
__label__neg	I haven't had any of the mechanical problems that others have mentioned, but have noticed that sometimes if the mobile doesn't want to move, I just need to adjust it by moving the mobile unit in the stand (that attaches to the crib rail) just a little to the left or right.  
__label__neu	Infant Carseat-Graco Snugride
__label__neg	The formation of the seat is very squished and I don't know why.
__label__neg	You have to put the thing directly into an infant's crib (making the cord a choking hazard) in order for them to even hear it
__label__pos	Wonderful bottle for breast or bottle fed babies.
__label__neg	Buy a different brand
__label__neg	As an ophthalmologist, I can attest to the functional utility of this product
__label__neg	I get frustrated and put it away and pull it out again like a month later and try again, but get the same reading, 77 degrees when I know it's a good 50 degrees outside & our air unit was off.
__label__neg	I was offended at the sight of this toy at first.
__label__pos	Would definitely recommend!
__label__pos	It's completely worth it and I wish I'd had it since he started solids.
__label__neg	 It doesn't beep so you dont know wen its done. 
__label__neu	"""Here's what happened: My husband was flipping it over to determine which was the more firm side, when he noticed a long, loose thread."""
__label__neu	He also slips down the sling frequently.
__label__pos	We are considering buying one for the babysitter and even the friend who occasinally picks up baby from daycare.
__label__neg	I bought these spouts based on great reviews but got extremely disappointed when I start using them
__label__neu	edit).
__label__pos	The liquid flows so easily and the baby does not have to suck so hard- I highly recommend even if you don't have a fussy baby because they seem to work the way a bottle should.
