reviewText,sentiment,under_review,uuid
She is now 13 months old and it was a major battle at each travel destination.,1,1,1056758400B000056HNDAXO42F5Z51IWR
When we decided to leave her with grandma for a few nights we knew we needed a crib.,2,0,1056758400B000056HNDAXO42F5Z51IWR
This one is great because it is very sturdy.,0,1,1056758400B000056HNDAXO42F5Z51IWR
"The folding locks take a bit of getting used to, but they work well.",0,1,1056758400B000056HNDAXO42F5Z51IWR
The mattress is thin and we purchased a mattress for it for about $20.,2,1,1056758400B000056HNDAXO42F5Z51IWR
I bought portable crib sheets at Babies R Us and they work great.,0,0,1056758400B000056HNDAXO42F5Z51IWR
My daughter sleeps in this like her regular crib and I think we will get a lot of use from it!,0,1,1056758400B000056HNDAXO42F5Z51IWR
"It does fold nice and flat, but it is still large for the average car.",2,1,1056758400B000056HNDAXO42F5Z51IWR
We can put it in our Suburban.,2,1,1056758400B000056HNDAXO42F5Z51IWR
"It would be nice if they made one that has sides that fold in half for storage, but no one does!",0,1,1056758400B000056HNDAXO42F5Z51IWR
I love this crib.,0,1,1056758400B000056HNDAXO42F5Z51IWR
My wife chose Avent on recommendation from a friend and we glad we did.,0,1,1246492800B000056HNXA3G5MOHY1U635N
These bottles worked perfectly for us.,0,1,1246492800B000056HNXA3G5MOHY1U635N
"They also fit right into Avent bottle warmer, which we also have.",0,1,1246492800B000056HNXA3G5MOHY1U635N
We bought this swing for our son when he was 2 months old.,2,1,1139443200B0001IU5HYA2VX8J2HVPUIOE
He has loved it ever since.,0,1,1139443200B0001IU5HYA2VX8J2HVPUIOE
"It puts him to sleep when mommy has something to get done, he will look at himself in the mirror, he loves the music, and he watches his Baby Einstein videos while in it.",0,1,1139443200B0001IU5HYA2VX8J2HVPUIOE
It has served so many purposes.,0,1,1139443200B0001IU5HYA2VX8J2HVPUIOE
You will love it.,0,1,1139443200B0001IU5HYA2VX8J2HVPUIOE
"Don't wait to get it though, you'll be sorry.",0,1,1139443200B0001IU5HYA2VX8J2HVPUIOE
It also easy to fold up and move from room to room and up and down steps.,0,1,1139443200B0001IU5HYA2VX8J2HVPUIOE
I was looking for a tub with an infant sling.,2,0,1258848000B001UD0US8AME20P6I2E9XC
I chose this tub because the sling holds infants up to 16 pounds.,2,1,1258848000B001UD0US8AME20P6I2E9XC
My baby was born 8 pounds and at 11 weeks is already 15 pounds.,2,0,1258848000B001UD0US8AME20P6I2E9XC
The sling feature has really come in handy (especially for newborns) in giving my infant a bath.,0,1,1258848000B001UD0US8AME20P6I2E9XC
"It suspends him and lets soapy water pass through as i rinse him off making for a safer, faster, cleaner rinse.",0,1,1258848000B001UD0US8AME20P6I2E9XC
"I have now transitioned him to the tub with out the sling and the erogonomic design and non slip back pad, really keep him in place comfortably.",0,1,1258848000B001UD0US8AME20P6I2E9XC
"Of all the tubs i researched, this was also one of the biggest which will transition well when he can sit up.",0,1,1258848000B001UD0US8AME20P6I2E9XC
This tub has really made bathing a lot easier and enjoyable for both my baby and I.,0,1,1258848000B001UD0US8AME20P6I2E9XC
"Love, love, love this swing as does my infant child.",0,1,1203897600B0001IU5HYA369RAQMB72BA0
Keeps him so content.,0,1,1203897600B0001IU5HYA369RAQMB72BA0
Really like that it swings sideways as well as back and forth.,0,1,1203897600B0001IU5HYA369RAQMB72BA0
Wouldn't it be nice if the fears of solid feeding could be alleviated?,2,0,1070928000B000056JCYAHGG8UV27DSUT
How much would you pay to have some safeguard against your little one choking as they learn to eat new foods?,2,0,1070928000B000056JCYAHGG8UV27DSUT
"Wouldn't it be nice if there were something better than those refrigeratable rings to sooth sore, teething gums?",2,0,1070928000B000056JCYAHGG8UV27DSUT
Now there is.,0,0,1070928000B000056JCYAHGG8UV27DSUT
"After having a small choking incident, which I was able to react quickly to, I bought this to relieve some of my fears.",2,1,1070928000B000056JCYAHGG8UV27DSUT
I had heard good things about this product but this is something you HAVE to experience for yourself.,0,1,1070928000B000056JCYAHGG8UV27DSUT
"I found it so nice to be able to offer my daughter bananas, grapes, potatoes, and so much more without having to worry about her taking in to big of a piece and choking.",0,0,1070928000B000056JCYAHGG8UV27DSUT
"With the baby safe feeder, your child knaws or sucks on the mesh and the food is dispensed in small quantities that are safe to be swalled by little mouths.",0,1,1070928000B000056JCYAHGG8UV27DSUT
I loved this item even more when teething time came around.,0,1,1070928000B000056JCYAHGG8UV27DSUT
I could drop one or two ice cubes in the bag and my daughter would be on cloud nine.,0,1,1070928000B000056JCYAHGG8UV27DSUT
"She never cared for those teething rings or other teething toys, this was it for us.",0,1,1070928000B000056JCYAHGG8UV27DSUT
She would hold onto the handle and suck cube uppon cube of ice until her pains were relieved.,0,1,1070928000B000056JCYAHGG8UV27DSUT
"I think every parent should own one of these, it is inexpensive and well worth the money.",0,1,1070928000B000056JCYAHGG8UV27DSUT
"We have tried the Swaddle Me, the Swaddle Blanket, and the Miracle Blanket.",2,0,1185494400B000G0J5FUAI8QTTC152O19
The ONLY one our daughter (now two - she used it for about 3 months) and now our 2 month old son does not break out of is the Miracle Blanket.,0,1,1185494400B000G0J5FUAI8QTTC152O19
"ADVANTAGES* Works differently than others - holds arms at side with two ""flaps"" that tuck under the body (uses body weight), and then a longer piece wraps around the baby.",0,1,1185494400B000G0J5FUAI8QTTC152O19
The end result is a very tight but comfortable looking coocoon that works!,0,1,1185494400B000G0J5FUAI8QTTC152O19
*  NO VELCRO - The velcro on the Swaddle Me kept waking our daughter up!,1,0,1185494400B000G0J5FUAI8QTTC152O19
*  Keeps them warm with nothing else required.,0,1,1185494400B000G0J5FUAI8QTTC152O19
DISADVANTAGES*  The part that swaddles the bottom half of the body sometimes come loose - you have to make sure that you wrap the blanket around the lower half o the body REALLY well!,1,1,1185494400B000G0J5FUAI8QTTC152O19
*  Nothing else we can think of,2,0,1185494400B000G0J5FUAI8QTTC152O19
Friend loved this item!,0,1,1214524800B00008CQLVA2KH3EOZO3DRCO
"We bought it off their registry as a gift, they love it.",0,1,1214524800B00008CQLVA2KH3EOZO3DRCO
I love that special pricey bags or refills are not needed with this diaper pail.,0,1,1210032000B0009A4FBQAR19RAV5NYX6Z
"It does a pretty decent job of keeping out the smell, but with how stinky my son's poos are, I still tie poopy diapers in a plastic shopping bag before putting it in the pail (also keeps from getting yucky stuff of my hands when I push it into the pail).",2,1,1210032000B0009A4FBQAR19RAV5NYX6Z
"I do wish that this was hands-free like my other pail, but it works much better on smell.",2,1,1210032000B0009A4FBQAR19RAV5NYX6Z
If you want to completely eliminate diaper odors you'll have to take each diaper out of the house immediately.,2,0,1210032000B0009A4FBQAR19RAV5NYX6Z
This is an EXCELLENT bath tub for my 3 week old.,0,1,1131494400B000067EH7A1I7BJSEVHW2DU
We put in the Safer Bather and fill the tub with our detachable shower head and bath time is soooo simple.,2,1,1131494400B000067EH7A1I7BJSEVHW2DU
Just remember to cork the plug at the bottom of the tub.,2,1,1131494400B000067EH7A1I7BJSEVHW2DU
"SO for you mom's looking for a tub for your infant this is the one, just don't forget to buy the safer bather to go along with it.",0,1,1131494400B000067EH7A1I7BJSEVHW2DU
"this will keep you from having to hold the baby while bathing her, just lean her back into the cushion and wash with BOTH HANDS!",0,1,1131494400B000067EH7A1I7BJSEVHW2DU
Note: I didn't buy this tub to fit into my kitchen sink.,2,1,1131494400B000067EH7A1I7BJSEVHW2DU
"Use it as a mini bath tub that can fit on a diningroom table, in your regular sized tub or on the floor.",2,1,1131494400B000067EH7A1I7BJSEVHW2DU
since I only have a stand up shower I put it on the floor of the shower and use my detachable shower head.,2,1,1131494400B000067EH7A1I7BJSEVHW2DU
It works GREAT!,0,1,1131494400B000067EH7A1I7BJSEVHW2DU
I am a first time mother.,2,0,1130025600B0002FQVJCA2KGWNYIE7KLLA
One thing that I have learned is never to pick something beacause you like the pattern.,2,0,1130025600B0002FQVJCA2KGWNYIE7KLLA
"I love the Windsor pattern, so I figured I would register for all of the items in Windsor print.",0,1,1130025600B0002FQVJCA2KGWNYIE7KLLA
I recevied them all.,2,1,1130025600B0002FQVJCA2KGWNYIE7KLLA
The item I like the least is the swing.,1,1,1130025600B0002FQVJCA2KGWNYIE7KLLA
It wasn't exactly easy to put together.,1,1,1130025600B0002FQVJCA2KGWNYIE7KLLA
The mobile was the hardest part.,1,1,1130025600B0002FQVJCA2KGWNYIE7KLLA
"Once you think you get it on, it just keeps falling off.",1,1,1130025600B0002FQVJCA2KGWNYIE7KLLA
"I got so aggravated, I just gave up and kept the mobile off.",1,1,1130025600B0002FQVJCA2KGWNYIE7KLLA
"When my six month old son falls asleep his head always ends up falling to the side or in his lap, no matter how far it is reclined and even with the head insert in.",2,1,1130025600B0002FQVJCA2KGWNYIE7KLLA
"It sure isn't a quiet swing, it makes a clicking noise everytime it goes back and forth.",1,1,1130025600B0002FQVJCA2KGWNYIE7KLLA
It goes through batteries like crazy.,1,1,1130025600B0002FQVJCA2KGWNYIE7KLLA
My son has learned to unhook the tray and when he does he just about falls out.,2,1,1130025600B0002FQVJCA2KGWNYIE7KLLA
I'm not happy with it at all.,1,1,1130025600B0002FQVJCA2KGWNYIE7KLLA
The only reason I gave it two stars is because the pattern is very nice.,1,1,1130025600B0002FQVJCA2KGWNYIE7KLLA
"I went and bought the linkadoos take along swing, which I love and am completely satisfied with.",0,0,1130025600B0002FQVJCA2KGWNYIE7KLLA
"Never register for an item or buy an item just because you like the pattern and want a matching set, you may end up with something you hate :)",2,0,1130025600B0002FQVJCA2KGWNYIE7KLLA
My daughter is almost 5 months and has been playing in this gym for a few months now.,0,1,1098489600B0000936LRA3RNNYB2OG1WMF
She loves it!,0,1,1098489600B0000936LRA3RNNYB2OG1WMF
The mirror mesmerizes her and she loves pulling at the toys.,0,1,1098489600B0000936LRA3RNNYB2OG1WMF
My only complaint - the music has to be restarted too often!,2,1,1098489600B0000936LRA3RNNYB2OG1WMF
This bouncer is ok.,2,1,1136073600B000324Y7UA36PZ6EUGTJN2O
When my baby was younger and I couldn't get him to go to sleep I would put him in this bouncer with the vibration on & it would put him right to sleep.,0,1,1136073600B000324Y7UA36PZ6EUGTJN2O
Now that he is 4 months old he wont sleep in it and wont stay in it very long.,2,1,1136073600B000324Y7UA36PZ6EUGTJN2O
It is boring.,1,1,1136073600B000324Y7UA36PZ6EUGTJN2O
There are no lights or upbeat songs.,1,1,1136073600B000324Y7UA36PZ6EUGTJN2O
"There is nothing going on with it, nothing happening, nothing exciting.",1,1,1136073600B000324Y7UA36PZ6EUGTJN2O
"I wish that there were more lights, along the sides, top, etc.",1,1,1136073600B000324Y7UA36PZ6EUGTJN2O
and more activites.,2,0,1136073600B000324Y7UA36PZ6EUGTJN2O
"My baby always got out of his swaddle blankets and I tried them all, including this one which he also can get out of.",2,1,1220832000B000G0J5FUA3DPG6BP8DDO1V
BUT I found a solution that works.,2,0,1220832000B000G0J5FUA3DPG6BP8DDO1V
If I use this blanket with the Koddpotamus & Co 100% Cotton Knit SwaddleMe Blanket he stays swaddled all night!,0,1,1220832000B000G0J5FUA3DPG6BP8DDO1V
Amazing.,0,0,1220832000B000G0J5FUA3DPG6BP8DDO1V
"So for those of you who are desperate to have you babies stayed swaddled and nothing is working, try this and the other swaddle blanket I mentioned together.",0,1,1220832000B000G0J5FUA3DPG6BP8DDO1V
Put this one on first and then the other one on over top.,2,1,1220832000B000G0J5FUA3DPG6BP8DDO1V
I leave the legs out because it's the arms that cause the waking.,2,1,1220832000B000G0J5FUA3DPG6BP8DDO1V
Ths reason I give this blanket 4 stars is because it doesn't work without the other swaddle blanket on top.,2,1,1220832000B000G0J5FUA3DPG6BP8DDO1V
This swing has been fabulous.,0,1,1145491200B0006FHFYSA1Q1YBPP2XRXEI
"Since our baby was born, we have puthim in it to soothe him and it has beengreat watching him swing and grow into it.",0,1,1145491200B0006FHFYSA1Q1YBPP2XRXEI
It's brought lots of smiles and glee for babyand a breather for the parents.,0,1,1145491200B0006FHFYSA1Q1YBPP2XRXEI
Our baby is 12 months old now and can stillswing in it.,0,1,1145491200B0006FHFYSA1Q1YBPP2XRXEI
"These days, I put him in it in the morningto watch a Baby Einstein DVD and he loves it.",0,1,1145491200B0006FHFYSA1Q1YBPP2XRXEI
He's loved to watch the lights come on and off andhas loved the fish mobile.,0,1,1145491200B0006FHFYSA1Q1YBPP2XRXEI
We have enjoyed having the differentspeed settings and have never had trouble with strange motor sounds coming from the mobile.,0,1,1145491200B0006FHFYSA1Q1YBPP2XRXEI
"For us, it's been great!",0,1,1145491200B0006FHFYSA1Q1YBPP2XRXEI
I have tried five different types of bottles and these are horrible.,1,1,1072828800B000056HNXA5YS1WQ7AH7GW
Don't waste your money.,1,1,1072828800B000056HNXA5YS1WQ7AH7GW
Dr. Brown's is the way to go!,2,0,1072828800B000056HNXA5YS1WQ7AH7GW
I dropped one of my caps on the ground and snapped the part off that the tube goes over.,2,1,1255564800B000GE9ZFQAU7TML120DSKT
Due to that I decided to order several extras and was glad to see that they cost less than $1 each.,0,1,1255564800B000GE9ZFQAU7TML120DSKT
"These are the exact caps that came with my pump, so I have no complaints other than I wish Ameda made them a bit sturdier.",2,1,1255564800B000GE9ZFQAU7TML120DSKT
"Alright, so these really do a great job of keeping out the sun, but boy are they ugly.",2,1,1207699200B00081L2Q2A1E29194QNFHFG
I had a hard time putting them up straight and keeping out the bubbles.,1,1,1207699200B00081L2Q2A1E29194QNFHFG
"Make sure your windows are not cold when you apply them, otherwise they won't stick.",2,1,1207699200B00081L2Q2A1E29194QNFHFG
"I like them because, like I said, they kept the sun out of my son's eyes, but they are an eyesore.",2,1,1207699200B00081L2Q2A1E29194QNFHFG
At least from the inside of the car.,2,0,1207699200B00081L2Q2A1E29194QNFHFG
"Maybe that's my fault, I don't know.",2,0,1207699200B00081L2Q2A1E29194QNFHFG
I wish they could make these like real static cling that you can dip into water then squeegee them onto the window.,1,0,1207699200B00081L2Q2A1E29194QNFHFG
"Also, be careful when you look behind you, when you change lanes.",1,1,1207699200B00081L2Q2A1E29194QNFHFG
These darken the windows a lot and it is sometimes difficult to see through.,1,1,1207699200B00081L2Q2A1E29194QNFHFG
We have a the NoJo Jungle Babies 6-piece crib set as well as the wall stickers and these hangings.,2,1,1257897600B00005CBBFAS8V12QAP5YYL
"The hangings are great for the nursery with interesting characters, great colors, and a mixture of fabrics for depth and texture.",0,1,1257897600B00005CBBFAS8V12QAP5YYL
